"id","segment_1","segment_2","segment_3","segment_4","segment_5","segment_6","segment_7","created_at","updated_at","deleted_at","all_segments_search","industry_name","upto_segment_3_search"
"5cdb9ae0-fdab-4426-911a-5834cd6642b6",Electronics & Measurement,Mechanical Test,Non Destructive Testing,Ultrasonic Testing,TFM – Total Focusing Method,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'destruct':6 'electron':1 'focus':12 'industri':14 'measur':2 'mechan':3 'method':13 'non':5 'test':4,7,9 'tfm':10 'total':11 'ultrason':8",Industrial,"'destruct':6 'electron':1 'industri':8 'measur':2 'mechan':3 'non':5 'test':4,7"
"376f6e75-add8-451f-ad24-4ec870132568",Electronics & Measurement,Mechanical Test,Non Destructive Testing,Ultrasonic Testing,Laser UT,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'destruct':6 'electron':1 'industri':12 'laser':10 'measur':2 'mechan':3 'non':5 'test':4,7,9 'ultrason':8 'ut':11",Industrial,"'destruct':6 'electron':1 'industri':8 'measur':2 'mechan':3 'non':5 'test':4,7"
"4d52dbfd-5f27-4bae-acc6-db06c68481d9",Electronics & Measurement,Mechanical Test,Non Destructive Testing,Ultrasonic Testing,Spectroscopy,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'destruct':6 'electron':1 'industri':11 'measur':2 'mechan':3 'non':5 'spectroscopi':10 'test':4,7,9 'ultrason':8",Industrial,"'destruct':6 'electron':1 'industri':8 'measur':2 'mechan':3 'non':5 'test':4,7"
"52aae67e-9eb4-4426-b5c3-60dc94a69829",Electronics & Measurement,Mechanical Test,Non Destructive Testing,Ultrasonic Testing,Conventional UT,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'convent':10 'destruct':6 'electron':1 'industri':12 'measur':2 'mechan':3 'non':5 'test':4,7,9 'ultrason':8 'ut':11",Industrial,"'destruct':6 'electron':1 'industri':8 'measur':2 'mechan':3 'non':5 'test':4,7"
"2bc5b0ae-256c-42eb-be13-f873cdebf823",Electronics & Measurement,Mechanical Test,Non Destructive Testing,Ultrasonic Testing,Air Coupled Testing,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'air':10 'coupl':11 'destruct':6 'electron':1 'industri':13 'measur':2 'mechan':3 'non':5 'test':4,7,9,12 'ultrason':8",Industrial,"'destruct':6 'electron':1 'industri':8 'measur':2 'mechan':3 'non':5 'test':4,7"
df6dec57-0050-4673-8a8c-fe2d127d4462,Electronics & Measurement,Mechanical Test,Non Destructive Testing,Ultrasonic Testing,Automated Ultrasonic Inspection,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'autom':10 'destruct':6 'electron':1 'industri':13 'inspect':12 'measur':2 'mechan':3 'non':5 'test':4,7,9 'ultrason':8,11",Industrial,"'destruct':6 'electron':1 'industri':8 'measur':2 'mechan':3 'non':5 'test':4,7"
"20639ab2-b1ba-4f44-9016-a9c85e9a2f99",Electronics & Measurement,Mechanical Test,Non Destructive Testing,Ultrasonic Testing,Angle Beam,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'angl':10 'beam':11 'destruct':6 'electron':1 'industri':12 'measur':2 'mechan':3 'non':5 'test':4,7,9 'ultrason':8",Industrial,"'destruct':6 'electron':1 'industri':8 'measur':2 'mechan':3 'non':5 'test':4,7"
"1825ff1a-a633-40ad-a1fa-27e80eeab16f",Electronics & Measurement,Mechanical Test,Non Destructive Testing,Ultrasonic Testing,Backscatter Technique,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'backscatt':10 'destruct':6 'electron':1 'industri':12 'measur':2 'mechan':3 'non':5 'techniqu':11 'test':4,7,9 'ultrason':8",Industrial,"'destruct':6 'electron':1 'industri':8 'measur':2 'mechan':3 'non':5 'test':4,7"
"4fe7d9c5-3856-48d3-ac0e-f1dc59d15277",Electronics & Measurement,Mechanical Test,Non Destructive Testing,Ultrasonic Testing,Immersion Testing,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'destruct':6 'electron':1 'immers':10 'industri':12 'measur':2 'mechan':3 'non':5 'test':4,7,9,11 'ultrason':8",Industrial,"'destruct':6 'electron':1 'industri':8 'measur':2 'mechan':3 'non':5 'test':4,7"
"494a9a54-1fa4-45ab-bb0c-454061fde39b",Electronics & Measurement,Mechanical Test,Non Destructive Testing,Ultrasonic Testing,Internal Rotary Inspection System,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'destruct':6 'electron':1 'industri':14 'inspect':12 'intern':10 'measur':2 'mechan':3 'non':5 'rotari':11 'system':13 'test':4,7,9 'ultrason':8",Industrial,"'destruct':6 'electron':1 'industri':8 'measur':2 'mechan':3 'non':5 'test':4,7"
"064855b8-083c-458c-adbf-78f08edff7aa",Electronics & Measurement,Mechanical Test,Non Destructive Testing,Radiography Testing,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'destruct':6 'electron':1 'industri':10 'measur':2 'mechan':3 'non':5 'radiographi':8 'test':4,7,9",Industrial,"'destruct':6 'electron':1 'industri':8 'measur':2 'mechan':3 'non':5 'test':4,7"
a38c312d-05c8-44ff-895a-3ddad7e4b829,Electronics & Measurement,Mechanical Test,Non Destructive Testing,Radiography Testing,Industrial CT,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'ct':11 'destruct':6 'electron':1 'industri':10,12 'measur':2 'mechan':3 'non':5 'radiographi':8 'test':4,7,9",Industrial,"'destruct':6 'electron':1 'industri':8 'measur':2 'mechan':3 'non':5 'test':4,7"
"58738fa1-2924-480b-8994-afe4a3440e3a",Electronics & Measurement,Mechanical Test,Non Destructive Testing,Radiography Testing,X-ray Inspection,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'destruct':6 'electron':1 'industri':14 'inspect':13 'measur':2 'mechan':3 'non':5 'radiographi':8 'ray':12 'test':4,7,9 'x':11 'x-ray':10",Industrial,"'destruct':6 'electron':1 'industri':8 'measur':2 'mechan':3 'non':5 'test':4,7"
"207b0c62-03be-4624-8142-27f043abb88f",Electronics & Measurement,Mechanical Test,Non Destructive Testing,Radiography Testing,Film Radiography,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'destruct':6 'electron':1 'film':10 'industri':12 'measur':2 'mechan':3 'non':5 'radiographi':8,11 'test':4,7,9",Industrial,"'destruct':6 'electron':1 'industri':8 'measur':2 'mechan':3 'non':5 'test':4,7"
"3151015f-865c-4f33-b1f3-54d088007f76",Electronics & Measurement,Mechanical Test,Non Destructive Testing,Radiography Testing,Acoustic Emission Testing,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'acoust':10 'destruct':6 'electron':1 'emiss':11 'industri':13 'measur':2 'mechan':3 'non':5 'radiographi':8 'test':4,7,9,12",Industrial,"'destruct':6 'electron':1 'industri':8 'measur':2 'mechan':3 'non':5 'test':4,7"
"2d1e267e-54bf-46d9-8a1d-c7bf915b962d",Electronics & Measurement,Mechanical Test,Non Destructive Testing,Eddy Current Testing,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'current':9 'destruct':6 'eddi':8 'electron':1 'industri':11 'measur':2 'mechan':3 'non':5 'test':4,7,10",Industrial,"'destruct':6 'electron':1 'industri':8 'measur':2 'mechan':3 'non':5 'test':4,7"
d6e7896a-4fe6-4da2-b163-cd614886ef16,Electronics & Measurement,Mechanical Test,Non Destructive Testing,Surface Inspection,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'destruct':6 'electron':1 'industri':10 'inspect':9 'measur':2 'mechan':3 'non':5 'surfac':8 'test':4,7",Industrial,"'destruct':6 'electron':1 'industri':8 'measur':2 'mechan':3 'non':5 'test':4,7"
bddb5429-df99-43eb-9dd3-df5bb86c6821,Electronics & Measurement,Mechanical Test,Non Destructive Testing,Visual Inspection,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'destruct':6 'electron':1 'industri':10 'inspect':9 'measur':2 'mechan':3 'non':5 'test':4,7 'visual':8",Industrial,"'destruct':6 'electron':1 'industri':8 'measur':2 'mechan':3 'non':5 'test':4,7"
"68c7d96d-b7ab-4d5e-b15b-b77c83f5e42b",Electronics & Measurement,Mechanical Test,Non Destructive Testing,Visual Inspection,Remote Visual Inspection,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'destruct':6 'electron':1 'industri':13 'inspect':9,12 'measur':2 'mechan':3 'non':5 'remot':10 'test':4,7 'visual':8,11",Industrial,"'destruct':6 'electron':1 'industri':8 'measur':2 'mechan':3 'non':5 'test':4,7"
c5d62ca9-9e5b-4c38-b7ea-cd4350847c17,Electronics & Measurement,Mechanical Test,Non Destructive Testing,Visual Inspection,Ultraviolet Probes,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'destruct':6 'electron':1 'industri':12 'inspect':9 'measur':2 'mechan':3 'non':5 'probe':11 'test':4,7 'ultraviolet':10 'visual':8",Industrial,"'destruct':6 'electron':1 'industri':8 'measur':2 'mechan':3 'non':5 'test':4,7"
"3b05cf0e-c8a4-4d44-8471-32617d484f48",Electronics & Measurement,Mechanical Test,Non Destructive Testing,Visual Inspection,Spectrometry,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'destruct':6 'electron':1 'industri':11 'inspect':9 'measur':2 'mechan':3 'non':5 'spectrometri':10 'test':4,7 'visual':8",Industrial,"'destruct':6 'electron':1 'industri':8 'measur':2 'mechan':3 'non':5 'test':4,7"
fa861c08-085a-42ca-9aa5-3828ad743916,Electronics & Measurement,Mechanical Test,Non Destructive Testing,Visual Inspection,Computer Vision,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'comput':10 'destruct':6 'electron':1 'industri':12 'inspect':9 'measur':2 'mechan':3 'non':5 'test':4,7 'vision':11 'visual':8",Industrial,"'destruct':6 'electron':1 'industri':8 'measur':2 'mechan':3 'non':5 'test':4,7"
a415d290-4862-47e3-b235-cb5701d03281,Electronics & Measurement,Mechanical Test,Non Destructive Testing,Visual Inspection,Optical Scanning,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'destruct':6 'electron':1 'industri':12 'inspect':9 'measur':2 'mechan':3 'non':5 'optic':10 'scan':11 'test':4,7 'visual':8",Industrial,"'destruct':6 'electron':1 'industri':8 'measur':2 'mechan':3 'non':5 'test':4,7"
"73ce00e0-c78c-437a-8e65-4fc012db00ac",Electronics & Measurement,Mechanical Test,Non Destructive Testing,Visual Inspection,Borescope,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'borescop':10 'destruct':6 'electron':1 'industri':11 'inspect':9 'measur':2 'mechan':3 'non':5 'test':4,7 'visual':8",Industrial,"'destruct':6 'electron':1 'industri':8 'measur':2 'mechan':3 'non':5 'test':4,7"
"97ca5c49-f3cb-46e0-bdf0-8e76bc4c3795",Electronics & Measurement,Mechanical Test,Condition Monitoring,,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,'condit':5 'electron':1 'industri':7 'measur':2 'mechan':3 'monitor':6 'test':4,Industrial,'condit':5 'electron':1 'industri':7 'measur':2 'mechan':3 'monitor':6 'test':4
b38470be-3b78-403e-be22-d4103e0f036c,Electronics & Measurement,Mechanical Test,Condition Monitoring,Vibration Monitoring,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'condit':5 'electron':1 'industri':9 'measur':2 'mechan':3 'monitor':6,8 'test':4 'vibrat':7",Industrial,'condit':5 'electron':1 'industri':7 'measur':2 'mechan':3 'monitor':6 'test':4
"1a31dd15-c7c7-4792-a775-a9b96a9226d1",Electronics & Measurement,Mechanical Test,Condition Monitoring,Lubricating Oil Analysis,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,'analysi':9 'condit':5 'electron':1 'industri':10 'lubric':7 'measur':2 'mechan':3 'monitor':6 'oil':8 'test':4,Industrial,'condit':5 'electron':1 'industri':7 'measur':2 'mechan':3 'monitor':6 'test':4
"547c7fc6-cfb0-4ee1-82b7-105afb6193a4",Electronics & Measurement,Mechanical Test,Condition Monitoring,Thermography,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,'condit':5 'electron':1 'industri':8 'measur':2 'mechan':3 'monitor':6 'test':4 'thermographi':7,Industrial,'condit':5 'electron':1 'industri':7 'measur':2 'mechan':3 'monitor':6 'test':4
"49a25616-8845-4ead-9774-f6ef192d5112",Electronics & Measurement,Mechanical Test,Material Testing,,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'electron':1 'industri':7 'materi':5 'measur':2 'mechan':3 'test':4,6",Industrial,"'electron':1 'industri':7 'materi':5 'measur':2 'mechan':3 'test':4,6"
"0b3f6b96-5136-499f-8c54-5a30c434e0fc",Electronics & Measurement,Mechanical Test,Material Testing,Servohydraulic Testing Machines,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'electron':1 'industri':10 'machin':9 'materi':5 'measur':2 'mechan':3 'servohydraul':7 'test':4,6,8",Industrial,"'electron':1 'industri':7 'materi':5 'measur':2 'mechan':3 'test':4,6"
"08a7e8b4-750d-493b-8a3f-26ad29614627",Electronics & Measurement,Mechanical Test,Material Testing,Universal Testing Machines,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'electron':1 'industri':10 'machin':9 'materi':5 'measur':2 'mechan':3 'test':4,6,8 'univers':7",Industrial,"'electron':1 'industri':7 'materi':5 'measur':2 'mechan':3 'test':4,6"
d8968b4f-a1fd-42eb-87a7-538162e5a527,Electronics & Measurement,Mechanical Test,Material Testing,Hardness Testing,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'electron':1 'hard':7 'industri':9 'materi':5 'measur':2 'mechan':3 'test':4,6,8",Industrial,"'electron':1 'industri':7 'materi':5 'measur':2 'mechan':3 'test':4,6"
"492b0612-ff54-435c-bcec-3752a3fb7186",Electronics & Measurement,Mechanical Test,Material Testing,Impact Testing,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'electron':1 'impact':7 'industri':9 'materi':5 'measur':2 'mechan':3 'test':4,6,8",Industrial,"'electron':1 'industri':7 'materi':5 'measur':2 'mechan':3 'test':4,6"
df685ccc-ef47-4ff9-af1f-ac15a3348173,Electronics & Measurement,Mechanical Test,Dimensional Metrology,,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,'dimension':5 'electron':1 'industri':7 'measur':2 'mechan':3 'metrolog':6 'test':4,Industrial,'dimension':5 'electron':1 'industri':7 'measur':2 'mechan':3 'metrolog':6 'test':4
"3cdee0e8-ea5e-46f1-9c6c-0d6627ee7f2f",Electronics & Measurement,Mechanical Test,Dimensional Metrology,Coordinate Measuring Machines (CMM),,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'cmm':10 'coordin':7 'dimension':5 'electron':1 'industri':11 'machin':9 'measur':2,8 'mechan':3 'metrolog':6 'test':4",Industrial,'dimension':5 'electron':1 'industri':7 'measur':2 'mechan':3 'metrolog':6 'test':4
"2ee87c59-7390-4063-ace2-406d42ddb39e",Electronics & Measurement,Mechanical Test,Dimensional Metrology,Optical Digitizers and Scanners (ODS),,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,'digit':8 'dimension':5 'electron':1 'industri':12 'measur':2 'mechan':3 'metrolog':6 'od':11 'optic':7 'scanner':10 'test':4,Industrial,'dimension':5 'electron':1 'industri':7 'measur':2 'mechan':3 'metrolog':6 'test':4
"92cb652d-4cef-439d-b38b-da013192fb1d",Electronics & Measurement,Mechanical Test,Dimensional Metrology,Vision Measuring Machines (VMM),,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'dimension':5 'electron':1 'industri':11 'machin':9 'measur':2,8 'mechan':3 'metrolog':6 'test':4 'vision':7 'vmm':10",Industrial,'dimension':5 'electron':1 'industri':7 'measur':2 'mechan':3 'metrolog':6 'test':4
"24826f17-d03d-404f-823a-c8952c0a7645",Electronics & Measurement,Mechanical Test,Dimensional Metrology,Vision Sensors,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,'dimension':5 'electron':1 'industri':9 'measur':2 'mechan':3 'metrolog':6 'sensor':8 'test':4 'vision':7,Industrial,'dimension':5 'electron':1 'industri':7 'measur':2 'mechan':3 'metrolog':6 'test':4
"488d3a71-a61b-48aa-a616-8ad4f8cb8c03",Electronics & Measurement,Mechanical Test,Dimensional Metrology,Laser Micrometers,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,'dimension':5 'electron':1 'industri':9 'laser':7 'measur':2 'mechan':3 'metrolog':6 'micromet':8 'test':4,Industrial,'dimension':5 'electron':1 'industri':7 'measur':2 'mechan':3 'metrolog':6 'test':4
"60c8e04d-d80a-4e98-a97b-aa79e1e6b55b",Electronics & Measurement,Mechanical Test,Dimensional Metrology,Guages and Calipers,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,'calip':9 'dimension':5 'electron':1 'guag':7 'industri':10 'measur':2 'mechan':3 'metrolog':6 'test':4,Industrial,'dimension':5 'electron':1 'industri':7 'measur':2 'mechan':3 'metrolog':6 'test':4
"83af876b-e673-4813-9fdd-64cd0ec86105",Machines,,,,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,'industri':2 'machin':1,Industrial,'industri':2 'machin':1
f3934dad-df0c-47a4-bfdc-db5b8e3e460e,Machines,Machine Tools,,,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'industri':4 'machin':1,2 'tool':3",Industrial,"'industri':4 'machin':1,2 'tool':3"
"4a434073-804d-4f78-ae9d-b0664a96c810",Machines,Machine Tools,Metal Cutting,,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'cut':5 'industri':6 'machin':1,2 'metal':4 'tool':3",Industrial,"'cut':5 'industri':6 'machin':1,2 'metal':4 'tool':3"
fe4c1388-baea-470c-89d3-3c32871fd308,Machines,Machine Tools,Metal Cutting,Turning Machines,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'cut':5 'industri':8 'machin':1,2,7 'metal':4 'tool':3 'turn':6",Industrial,"'cut':5 'industri':6 'machin':1,2 'metal':4 'tool':3"
"354d7b52-59e2-4714-b70c-6963a180e312",Machines,Machine Tools,Metal Cutting,Turning Machines,CNC,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'cnc':8 'cut':5 'industri':9 'machin':1,2,7 'metal':4 'tool':3 'turn':6",Industrial,"'cut':5 'industri':6 'machin':1,2 'metal':4 'tool':3"
a5bef3c3-513b-408c-9a53-afe00d0201c0,Machines,Machine Tools,Metal Cutting,Turning Machines,CNC,Vertical,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'cnc':8 'cut':5 'industri':10 'machin':1,2,7 'metal':4 'tool':3 'turn':6 'vertic':9",Industrial,"'cut':5 'industri':6 'machin':1,2 'metal':4 'tool':3"
"284de977-c514-491e-a201-2946900b937f",Machines,Machine Tools,Metal Cutting,Turning Machines,CNC,Horizontal,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'cnc':8 'cut':5 'horizont':9 'industri':10 'machin':1,2,7 'metal':4 'tool':3 'turn':6",Industrial,"'cut':5 'industri':6 'machin':1,2 'metal':4 'tool':3"
"5daba1bf-d957-4178-a8c6-3497d1777524",Machines,Machine Tools,Metal Cutting,Turning Machines,Manual,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'cut':5 'industri':9 'machin':1,2,7 'manual':8 'metal':4 'tool':3 'turn':6",Industrial,"'cut':5 'industri':6 'machin':1,2 'metal':4 'tool':3"
"27c3dbcd-aede-4e27-a966-e994ba96ccfe",Machines,Machine Tools,Metal Cutting,Grinding,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'cut':5 'grind':6 'industri':7 'machin':1,2 'metal':4 'tool':3",Industrial,"'cut':5 'industri':6 'machin':1,2 'metal':4 'tool':3"
"7cea2747-c10d-4703-a7f8-4b1b9d54cda7",Machines,Machine Tools,Metal Cutting,Lapping,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'cut':5 'industri':7 'lap':6 'machin':1,2 'metal':4 'tool':3",Industrial,"'cut':5 'industri':6 'machin':1,2 'metal':4 'tool':3"
"276da77b-1867-49e1-8362-bf46c2c44545",Machines,Machine Tools,Metal Cutting,Polishing,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'cut':5 'industri':7 'machin':1,2 'metal':4 'polish':6 'tool':3",Industrial,"'cut':5 'industri':6 'machin':1,2 'metal':4 'tool':3"
be5aeb10-fd8e-4d86-95d9-7209c4f578a9,Machines,Machine Tools,Metal Cutting,Machining Centers,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'center':7 'cut':5 'industri':8 'machin':1,2,6 'metal':4 'tool':3",Industrial,"'cut':5 'industri':6 'machin':1,2 'metal':4 'tool':3"
d9d13ab0-382a-40ef-92eb-b74435ef3b3b,Machines,Machine Tools,Metal Forming,,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'form':5 'industri':6 'machin':1,2 'metal':4 'tool':3",Industrial,"'form':5 'industri':6 'machin':1,2 'metal':4 'tool':3"
ce646b11-74fb-414b-a001-8d65af755bc6,Machines,Machine Tools,Metal Forming,Mechanical Press,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'form':5 'industri':8 'machin':1,2 'mechan':6 'metal':4 'press':7 'tool':3",Industrial,"'form':5 'industri':6 'machin':1,2 'metal':4 'tool':3"
"706a2710-2dfc-4a16-9310-891d7c077864",Machines,Machine Tools,Metal Forming,Hydraulic Press,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'form':5 'hydraul':6 'industri':8 'machin':1,2 'metal':4 'press':7 'tool':3",Industrial,"'form':5 'industri':6 'machin':1,2 'metal':4 'tool':3"
"8818c4e7-dcad-4209-8c08-34f5a1751c99",Machines,Machine Tools,Metal Forming,Bending & Forming,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'bend':6 'form':5,7 'industri':8 'machin':1,2 'metal':4 'tool':3",Industrial,"'form':5 'industri':6 'machin':1,2 'metal':4 'tool':3"
e156031b-9e78-48e9-a478-83fb2f190892,Machines,Machine Tools,Metal Forming,Press Brakes,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'brake':7 'form':5 'industri':8 'machin':1,2 'metal':4 'press':6 'tool':3",Industrial,"'form':5 'industri':6 'machin':1,2 'metal':4 'tool':3"
faec976e-8c16-4458-9249-a21a358b0534,Machines,Machine Tools,Special,,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'industri':5 'machin':1,2 'special':4 'tool':3",Industrial,"'industri':5 'machin':1,2 'special':4 'tool':3"
cdc505b2-30dd-468a-9f9c-9c7a8294d205,Machines,Machine Tools,Special,Electrical Discharge,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'discharg':6 'electr':5 'industri':7 'machin':1,2 'special':4 'tool':3",Industrial,"'industri':5 'machin':1,2 'special':4 'tool':3"
"72d51c62-bb59-4aa6-903a-4dcd1be54f58",Machines,Pumps,,,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,'industri':3 'machin':1 'pump':2,Industrial,'industri':3 'machin':1 'pump':2
"95fedae9-25c8-409c-a22d-304209f482d2",Machines,Pumps,"Positive Displacement Pumps 
",,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'displac':4 'industri':6 'machin':1 'posit':3 'pump':2,5",Industrial,"'displac':4 'industri':6 'machin':1 'posit':3 'pump':2,5"
"1b13e5ce-d557-4e24-9494-c6bb4aefea47",Machines,Pumps,"Positive Displacement Pumps 
",Diaphragm Pumps,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'diaphragm':6 'displac':4 'industri':8 'machin':1 'posit':3 'pump':2,5,7",Industrial,"'displac':4 'industri':6 'machin':1 'posit':3 'pump':2,5"
"0e0e640f-0090-473c-9d45-2145621cef47",Machines,Pumps,"Positive Displacement Pumps 
",Piston Pumps,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'displac':4 'industri':8 'machin':1 'piston':6 'posit':3 'pump':2,5,7",Industrial,"'displac':4 'industri':6 'machin':1 'posit':3 'pump':2,5"
"0366db0c-c619-4177-876a-6454d4b5e9d8",Machines,Pumps,"Positive Displacement Pumps 
",Screw Pumps,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'displac':4 'industri':8 'machin':1 'posit':3 'pump':2,5,7 'screw':6",Industrial,"'displac':4 'industri':6 'machin':1 'posit':3 'pump':2,5"
"8b461c44-0b01-401a-99c8-03c4b4f92b34",Machines,Pumps,"Positive Displacement Pumps 
",Vane Pumps,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'displac':4 'industri':8 'machin':1 'posit':3 'pump':2,5,7 'vane':6",Industrial,"'displac':4 'industri':6 'machin':1 'posit':3 'pump':2,5"
"8da7b06e-de84-4a68-b8e0-0a315fc6c050",Machines,Pumps,"Positive Displacement Pumps 
",Peristaltic Pumps,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'displac':4 'industri':8 'machin':1 'peristalt':6 'posit':3 'pump':2,5,7",Industrial,"'displac':4 'industri':6 'machin':1 'posit':3 'pump':2,5"
"96e7b44a-0ab2-439d-9ebd-388829457faf",Machines,Pumps,Centrifugal Pumps,,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'centrifug':3 'industri':5 'machin':1 'pump':2,4",Industrial,"'centrifug':3 'industri':5 'machin':1 'pump':2,4"
"19767192-0cde-4e79-9496-9c60838acbe5",Machines,Pumps,Centrifugal Pumps,Single-stage Pumps,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'centrifug':3 'industri':9 'machin':1 'pump':2,4,8 'singl':6 'single-stag':5 'stage':7",Industrial,"'centrifug':3 'industri':5 'machin':1 'pump':2,4"
fa212b86-53b3-487f-9c09-26ec618c4df9,Machines,Pumps,Centrifugal Pumps,Multi-stage Pumps,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'centrifug':3 'industri':9 'machin':1 'multi':6 'multi-stag':5 'pump':2,4,8 'stage':7",Industrial,"'centrifug':3 'industri':5 'machin':1 'pump':2,4"
"8ec9b213-f582-414f-b028-565d525b7d84",Machines,Pumps,Centrifugal Pumps,Axial and Mixed flow Pumps,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'axial':5 'centrifug':3 'flow':8 'industri':10 'machin':1 'mix':7 'pump':2,4,9",Industrial,"'centrifug':3 'industri':5 'machin':1 'pump':2,4"
"3f4b0050-ff73-4f0b-aa84-f31128e43ed5",Machines,Pumps,Centrifugal Pumps,Submersible Pumps,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'centrifug':3 'industri':7 'machin':1 'pump':2,4,6 'submers':5",Industrial,"'centrifug':3 'industri':5 'machin':1 'pump':2,4"
"98295c90-661d-4520-9519-0425f61595a2",Machines,Pumps,Centrifugal Pumps,Seal-less and Circular  Pumps,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,"'centrifug':3 'circular':9 'industri':11 'less':7 'machin':1 'pump':2,4,10 'seal':6 'seal-less':5",Industrial,"'centrifug':3 'industri':5 'machin':1 'pump':2,4"
eee21ea3-56e2-4ee6-8147-f082976aa9ba,Machines,Valves,,,,,,2023-01-16 13:02:47.000,2023-01-16 13:02:47.000,,'industri':3 'machin':1 'valv':2,Industrial,'industri':3 'machin':1 'valv':2
